Unnamed: 0;puissance;HPHC;jour_conso;hm_conso;h_conso;jour_semaine;periode;consommation
5450;0.0;HC;23-02-16;21:10;21;jeudi;2023;0.0
5451;0.0;HC;23-02-16;21:20;21;jeudi;2023;0.0
5452;0.0;HC;23-02-16;21:30;21;jeudi;2023;0.0
5453;0.0;HC;23-02-16;21:40;21;jeudi;2023;0.0
5454;0.0;HC;23-02-16;21:50;21;jeudi;2023;0.0
5455;0.0;HC;23-02-16;22:00;22;jeudi;2023;0.0
5456;0.0;HC;23-02-16;22:10;22;jeudi;2023;0.0
5457;0.0;HC;23-02-16;22:20;22;jeudi;2023;0.0
5458;0.0;HC;23-02-16;22:30;22;jeudi;2023;0.0
5459;0.0;HC;23-02-16;22:40;22;jeudi;2023;0.0
5460;0.0;HC;23-02-16;22:50;22;jeudi;2023;0.0
5461;0.0;HC;23-02-16;23:00;23;jeudi;2023;0.0
5462;0.0;HC;23-02-16;23:10;23;jeudi;2023;0.0
5463;0.0;HC;23-02-16;23:20;23;jeudi;2023;0.0
5464;0.0;HC;23-02-16;23:30;23;jeudi;2023;0.0
5465;0.0;HC;23-02-16;23:40;23;jeudi;2023;0.0
5466;0.0;HC;23-02-16;23:50;23;jeudi;2023;0.0
5467;0.0;HC;23-02-17;00:00;0;vendredi;2023;0.0
5468;0.0;HC;23-02-17;00:10;0;vendredi;2023;0.0
5469;0.0;HC;23-02-17;00:20;0;vendredi;2023;0.0
5470;0.0;HC;23-02-17;00:30;0;vendredi;2023;0.0
5471;0.0;HC;23-02-17;00:40;0;vendredi;2023;0.0
5472;0.0;HC;23-02-17;00:50;0;vendredi;2023;0.0
5473;0.0;HC;23-02-17;01:00;1;vendredi;2023;0.0
5474;0.0;HC;23-02-17;01:10;1;vendredi;2023;0.0
5475;0.0;HC;23-02-17;01:20;1;vendredi;2023;0.0
5476;0.0;HC;23-02-17;01:30;1;vendredi;2023;0.0
5477;0.0;HC;23-02-17;01:40;1;vendredi;2023;0.0
5478;0.0;HC;23-02-17;01:50;1;vendredi;2023;0.0
5479;0.0;HC;23-02-17;02:00;2;vendredi;2023;0.0
5480;0.0;HC;23-02-17;02:10;2;vendredi;2023;0.0
5481;0.0;HC;23-02-17;02:20;2;vendredi;2023;0.0
5482;0.0;HC;23-02-17;02:30;2;vendredi;2023;0.0
5483;0.0;HC;23-02-17;02:40;2;vendredi;2023;0.0
5484;0.0;HC;23-02-17;02:50;2;vendredi;2023;0.0
5485;0.0;HC;23-02-17;03:00;3;vendredi;2023;0.0
5486;0.0;HC;23-02-17;03:10;3;vendredi;2023;0.0
5487;0.0;HC;23-02-17;03:20;3;vendredi;2023;0.0
5488;0.0;HC;23-02-17;03:30;3;vendredi;2023;0.0
5489;0.0;HC;23-02-17;03:40;3;vendredi;2023;0.0
5490;0.0;HC;23-02-17;03:50;3;vendredi;2023;0.0
5491;0.0;HC;23-02-17;04:00;4;vendredi;2023;0.0
5492;0.0;HC;23-02-17;04:10;4;vendredi;2023;0.0
5493;0.0;HC;23-02-17;04:20;4;vendredi;2023;0.0
5494;0.0;HC;23-02-17;04:30;4;vendredi;2023;0.0
5495;0.0;HC;23-02-17;04:40;4;vendredi;2023;0.0
5496;0.0;HC;23-02-17;04:50;4;vendredi;2023;0.0
5497;0.0;HC;23-02-17;05:00;5;vendredi;2023;0.0
5498;0.0;HC;23-02-17;05:10;5;vendredi;2023;0.0
5499;0.0;HC;23-02-17;05:20;5;vendredi;2023;0.0
5500;0.0;HC;23-02-17;05:30;5;vendredi;2023;0.0
5501;0.0;HC;23-02-17;05:40;5;vendredi;2023;0.0
5502;0.0;HC;23-02-17;05:50;5;vendredi;2023;0.0
5503;0.0;HC;23-02-17;06:00;6;vendredi;2023;0.0
5504;0.0;HC;23-02-17;06:10;6;vendredi;2023;0.0
5505;0.0;HC;23-02-17;06:20;6;vendredi;2023;0.0
5506;0.0;HC;23-02-17;06:30;6;vendredi;2023;0.0
5507;0.0;HC;23-02-17;06:40;6;vendredi;2023;0.0
5508;0.0;HC;23-02-17;06:50;6;vendredi;2023;0.0
5509;0.0;HP;23-02-17;07:00;7;vendredi;2023;0.0
5510;0.0;HP;23-02-17;07:10;7;vendredi;2023;0.0
5511;0.0;HP;23-02-17;07:20;7;vendredi;2023;0.0
5512;1.11249167670806;HP;23-02-17;07:30;7;vendredi;2023;0.0147671413997159
5513;7.42660831610362;HP;23-02-17;07:40;7;vendredi;2023;0.793892720401345
5514;7.43455001513163;HP;23-02-17;07:50;7;vendredi;2023;1.23917438440003
5515;7.45338336229324;HP;23-02-17;08:00;8;vendredi;2023;1.24044159099867
5516;9.13903332948685;HP;23-02-17;08:10;8;vendredi;2023;1.27486437590051
5517;15.2114249626795;HP;23-02-17;08:20;8;vendredi;2023;2.14263417589973
5518;15.20500831604;HP;23-02-17;08:30;8;vendredi;2023;2.53485996040035
5519;15.2092333396276;HP;23-02-17;08:40;8;vendredi;2023;2.53492745239964
5520;18.6997666835785;HP;23-02-17;08:50;8;vendredi;2023;2.66804173819946
5521;28.4350999514262;HP;23-02-17;09:00;9;vendredi;2023;3.98208596020049
5522;38.2512167453766;HP;23-02-17;09:10;9;vendredi;2023;5.41110551190104
5523;43.938783232371;HP;23-02-17;09:20;9;vendredi;2023;7.11835351129957
5524;43.8863584200541;HP;23-02-17;09:30;9;vendredi;2023;7.32039286309919
5525;43.3751917521159;HP;23-02-17;09:40;9;vendredi;2023;7.30460046389999
5526;39.0797333081563;HP;23-02-17;09:50;9;vendredi;2023;6.87431344909965
5527;37.398450088501;HP;23-02-17;10:00;10;vendredi;2023;6.34332512690162
5528;37.1182834943136;HP;23-02-17;10:10;10;vendredi;2023;6.1515136199996
5529;38.6198664983114;HP;23-02-17;10:20;10;vendredi;2023;6.35840924229888
5530;38.5810583114624;HP;23-02-17;10:30;10;vendredi;2023;6.43369691660155
5531;36.0614167531331;HP;23-02-17;10:40;10;vendredi;2023;6.30258060509914
5532;30.7921417077382;HP;23-02-17;10:50;10;vendredi;2023;5.5353072272992
5533;28.3299166361491;HC;23-02-17;11:00;11;vendredi;2023;4.88702009770168
5534;27.4343666394552;HC;23-02-17;11:10;11;vendredi;2023;4.64772390459984
5535;26.0389916578929;HC;23-02-17;11:20;11;vendredi;2023;4.43991319369889
5536;26.0350666681925;HC;23-02-17;11:30;11;vendredi;2023;4.33946261409983
5537;26.0315166473389;HC;23-02-17;11:40;11;vendredi;2023;4.33859845779989
5538;25.843258412679;HC;23-02-17;11:50;11;vendredi;2023;4.32925773690113
5539;25.6769666194916;HC;23-02-17;12:00;12;vendredi;2023;4.2893067749992
5540;22.4193500995636;HC;23-02-17;12:10;12;vendredi;2023;4.03995341429982
5541;16.7467166662216;HC;23-02-17;12:20;12;vendredi;2023;3.38121225780014
5542;12.7781667073568;HC;23-02-17;12:30;12;vendredi;2023;2.30857732690129
5543;12.0733916521072;HC;23-02-17;12:40;12;vendredi;2023;2.03929819829864
5544;23.7296833515167;HC;23-02-17;12:50;12;vendredi;2023;2.98775289280093
5545;22.4640250047048;HC;23-02-17;13:00;13;vendredi;2023;3.91164053409921
5546;18.5810250282288;HC;23-02-17;13:10;13;vendredi;2023;3.39956820930092
5547;17.5994666258494;HC;23-02-17;13:20;13;vendredi;2023;3.00660888600032
5548;17.057491572698;HC;23-02-17;13:30;13;vendredi;2023;2.8806267113996
5549;16.8084833304087;HC;23-02-17;13:40;13;vendredi;2023;2.8198991615991
5550;12.3541583538055;HC;23-02-17;13:50;13;vendredi;2023;2.58860143820129
5551;9.06847494443258;HC;23-02-17;14:00;14;vendredi;2023;1.62651321469821
5552;8.96092501481374;HC;23-02-17;14:10;14;vendredi;2023;1.50279055230021
5553;8.92171664237976;HC;23-02-17;14:20;14;vendredi;2023;1.49501997449988
5554;8.69232498804728;HC;23-02-17;14:30;14;vendredi;2023;1.45542500900046
5555;7.868916618824;HC;23-02-17;14:40;14;vendredi;2023;1.40937022690014
5556;7.23696667750677;HC;23-02-17;14:50;14;vendredi;2023;1.22866832669934
5557;7.23391671975454;HC;23-02-17;15:00;15;vendredi;2023;1.20586380740133
5558;7.23240827322006;HC;23-02-17;15:10;15;vendredi;2023;1.20551529739896
5559;7.23049999078115;HC;23-02-17;15:20;15;vendredi;2023;1.20522142870141
5560;7.22909174760183;HC;23-02-17;15:30;15;vendredi;2023;1.20496707789971
5561;7.22836676836014;HC;23-02-17;15:40;15;vendredi;2023;1.20478804790037
5562;7.2253916422526;HC;23-02-17;15:50;15;vendredi;2023;1.2045096025995
5563;7.22332502603531;HC;23-02-17;16:00;16;vendredi;2023;1.20401936239978
5564;7.22355833848317;HC;23-02-17;16:10;16;vendredi;2023;1.20391369370009
5565;7.22297504345576;HC;23-02-17;16:20;16;vendredi;2023;1.203894472299
5566;7.22235839764277;HC;23-02-17;16:30;16;vendredi;2023;1.20377131700116
5567;7.22231671015422;HC;23-02-17;16:40;16;vendredi;2023;1.20370450019982
5568;7.22020829916;HC;23-02-17;16:50;16;vendredi;2023;1.20354749939906
5569;7.21907493273417;HC;23-02-17;17:00;17;vendredi;2023;1.20329772260084
5570;7.21775830189387;HC;23-02-17;17:10;17;vendredi;2023;1.2030641243
5571;7.21714166402817;HC;23-02-17;17:20;17;vendredi;2023;1.20289123600014
5572;7.21760830879211;HC;23-02-17;17:30;17;vendredi;2023;1.20289943040007
5573;7.21750832398732;HC;23-02-17;17:40;17;vendredi;2023;1.20290068149916
5574;7.21718334356944;HC;23-02-17;17:50;17;vendredi;2023;1.20293513619981
5575;7.21661669015884;HP;23-02-17;18:00;18;vendredi;2023;1.20279263180055
5576;7.21729166905085;HP;23-02-17;18:10;18;vendredi;2023;1.20281309339953
5577;7.21716665824254;HP;23-02-17;18:20;18;vendredi;2023;1.20288445480037
5578;7.21796662807465;HP;23-02-17;18:30;18;vendredi;2023;1.20290025140093
5579;7.21665833393733;HP;23-02-17;18:40;18;vendredi;2023;1.20299689259991
5580;7.66669172048569;HP;23-02-17;18:50;18;vendredi;2023;1.20566750780017
5581;18.51753338178;HP;23-02-17;19:00;19;vendredi;2023;2.21307382729901
5582;18.7269083976746;HP;23-02-17;19:10;19;vendredi;2023;3.11541385030068
5583;18.7297416528066;HP;23-02-17;19:20;19;vendredi;2023;3.12103161390041
5584;18.7388250668844;HP;23-02-17;19:30;19;vendredi;2023;3.12221644079909
5585;18.7519167264303;HP;23-02-17;19:40;19;vendredi;2023;3.12436978199912
5586;18.7554998556773;HP;23-02-17;19:50;19;vendredi;2023;3.1259538874001
5587;18.633200097084;HC;23-02-17;20:00;20;vendredi;2023;3.10769481040006
5588;17.4792082548141;HC;23-02-17;20:10;20;vendredi;2023;3.06810706170108
5589;16.0062332868576;HC;23-02-17;20:20;20;vendredi;2023;2.73767213280007
5590;15.9848833163579;HC;23-02-17;20:30;20;vendredi;2023;2.66571782929896
5591;13.6957249979178;HC;23-02-17;20:40;20;vendredi;2023;2.57735968790075
5592;11.4872083266576;HC;23-02-17;20:50;20;vendredi;2023;1.99136741839902
5593;11.493341700236;HC;23-02-17;21:00;21;vendredi;2023;1.91513001550084
5594;11.5096666812897;HC;23-02-17;21:10;21;vendredi;2023;1.91704390199993
5595;10.4465249935786;HC;23-02-17;21:20;21;vendredi;2023;1.89035370460078
5596;10.4418583591779;HC;23-02-17;21:30;21;vendredi;2023;1.62038647039844
5597;8.81128331621488;HC;23-02-17;21:40;21;vendredi;2023;1.80221809170143
5598;3.52283333738645;HC;23-02-17;21:50;21;vendredi;2023;0.884205033999024
5599;3.40838332865387;HC;23-02-17;22:00;22;vendredi;2023;0.569702522700027
5600;3.5230249941349;HC;23-02-17;22:10;22;vendredi;2023;0.585559027300405
5601;3.518683330218;HC;23-02-17;22:20;22;vendredi;2023;0.586884328000451
5602;3.44212499555821;HC;23-02-17;22:30;22;vendredi;2023;0.576289663498756
5603;3.51113332907359;HC;23-02-17;22:40;22;vendredi;2023;0.583004247000645
5604;3.51829999089241;HC;23-02-17;22:50;22;vendredi;2023;0.585789640299481
5605;3.52534168958664;HC;23-02-17;23:00;23;vendredi;2023;0.587009468699762
5606;3.5250000278155;HC;23-02-17;23:10;23;vendredi;2023;0.587565490701309
5607;3.52635001738866;HC;23-02-17;23:20;23;vendredi;2023;0.587653452699669
5608;2.45265000533157;HC;23-02-17;23:30;23;vendredi;2023;0.473318635600663
5609;2.16882499555747;HC;23-02-17;23:40;23;vendredi;2023;0.418922870599999
5610;1.60170833865801;HC;23-02-17;23:50;23;vendredi;2023;0.309649942299075
5611;1.25722500185172;HC;23-02-18;00:00;0;samedi;2023;0.236351435700271
5612;0.984233331183592;HC;23-02-18;00:10;0;samedi;2023;0.185374976899766
5613;0.780749998490016;HC;23-02-18;00:20;0;samedi;2023;0.146788495299916
5614;0.638108332455158;HC;23-02-18;00:30;0;samedi;2023;0.117119687300146
5615;0.532941670964162;HC;23-02-18;00:40;0;samedi;2023;0.0971291322002799
5616;0.314358333498239;HC;23-02-18;00:50;0;samedi;2023;0.0777885768002307
5617;0.0;HC;23-02-18;01:00;1;samedi;2023;0.0174403934997827
5618;0.0;HC;23-02-18;01:10;1;samedi;2023;0.0
5619;0.0;HC;23-02-18;01:20;1;samedi;2023;0.0
5620;0.0;HC;23-02-18;01:30;1;samedi;2023;0.0
5621;0.0;HC;23-02-18;01:40;1;samedi;2023;0.0
5622;0.0;HC;23-02-18;01:50;1;samedi;2023;0.0
5623;0.0;HC;23-02-18;02:00;2;samedi;2023;0.0
5624;0.0;HC;23-02-18;02:10;2;samedi;2023;0.0
5625;0.0;HC;23-02-18;02:20;2;samedi;2023;0.0
5626;0.0;HC;23-02-18;02:30;2;samedi;2023;0.0
5627;0.0;HC;23-02-18;02:40;2;samedi;2023;0.0
5628;0.0;HC;23-02-18;02:50;2;samedi;2023;0.0
5629;0.0;HC;23-02-18;03:00;3;samedi;2023;0.0
5630;0.0;HC;23-02-18;03:10;3;samedi;2023;0.0
5631;0.0;HC;23-02-18;03:20;3;samedi;2023;0.0
5632;0.0;HC;23-02-18;03:30;3;samedi;2023;0.0
5633;0.0;HC;23-02-18;03:40;3;samedi;2023;0.0
5634;0.0;HC;23-02-18;03:50;3;samedi;2023;0.0
5635;0.0;HC;23-02-18;04:00;4;samedi;2023;0.0
5636;0.0;HC;23-02-18;04:10;4;samedi;2023;0.0
5637;0.0;HC;23-02-18;04:20;4;samedi;2023;0.0
5638;0.0;HC;23-02-18;04:30;4;samedi;2023;0.0
5639;0.0;HC;23-02-18;04:40;4;samedi;2023;0.0
5640;0.0;HC;23-02-18;04:50;4;samedi;2023;0.0
5641;0.0;HC;23-02-18;05:00;5;samedi;2023;0.0
5642;0.0;HC;23-02-18;05:10;5;samedi;2023;0.0
5643;0.0;HC;23-02-18;05:20;5;samedi;2023;0.0
5644;0.0;HC;23-02-18;05:30;5;samedi;2023;0.0
5645;0.0;HC;23-02-18;05:40;5;samedi;2023;0.0
5646;0.0;HC;23-02-18;05:50;5;samedi;2023;0.0
5647;0.0;HC;23-02-18;06:00;6;samedi;2023;0.0
5648;0.0;HC;23-02-18;06:10;6;samedi;2023;0.0
5649;0.0;HC;23-02-18;06:20;6;samedi;2023;0.0
5650;0.0;HC;23-02-18;06:30;6;samedi;2023;0.0
5651;0.0;HC;23-02-18;06:40;6;samedi;2023;0.0
5652;0.0;HC;23-02-18;06:50;6;samedi;2023;0.0
5653;0.0;HC;23-02-18;07:00;7;samedi;2023;0.0
5654;0.0;HC;23-02-18;07:10;7;samedi;2023;0.0
5655;0.0;HC;23-02-18;07:20;7;samedi;2023;0.0
5656;0.0;HC;23-02-18;07:30;7;samedi;2023;0.0
5657;0.0;HC;23-02-18;07:40;7;samedi;2023;0.0
5658;0.0;HC;23-02-18;07:50;7;samedi;2023;0.0
5659;0.0;HC;23-02-18;08:00;8;samedi;2023;0.0
5660;0.0;HC;23-02-18;08:10;8;samedi;2023;0.0
5661;0.0;HC;23-02-18;08:20;8;samedi;2023;0.0
5662;0.0;HC;23-02-18;08:30;8;samedi;2023;0.0
5663;0.0;HC;23-02-18;08:40;8;samedi;2023;0.0
5664;0.0;HC;23-02-18;08:50;8;samedi;2023;0.0
5665;0.0;HC;23-02-18;09:00;9;samedi;2023;0.0
5666;0.0;HC;23-02-18;09:10;9;samedi;2023;0.0
5667;0.0;HC;23-02-18;09:20;9;samedi;2023;0.0
5668;0.0;HC;23-02-18;09:30;9;samedi;2023;0.0
5669;0.0;HC;23-02-18;09:40;9;samedi;2023;0.0
5670;0.0;HC;23-02-18;09:50;9;samedi;2023;0.0
5671;0.0;HC;23-02-18;10:00;10;samedi;2023;0.0
5672;0.0;HC;23-02-18;10:10;10;samedi;2023;0.0
5673;0.0;HC;23-02-18;10:20;10;samedi;2023;0.0
5674;0.0;HC;23-02-18;10:30;10;samedi;2023;0.0
5675;0.0;HC;23-02-18;10:40;10;samedi;2023;0.0
5676;0.0;HC;23-02-18;10:50;10;samedi;2023;0.0
5677;0.0;HC;23-02-18;11:00;11;samedi;2023;0.0
5678;0.0;HC;23-02-18;11:10;11;samedi;2023;0.0
5679;0.0;HC;23-02-18;11:20;11;samedi;2023;0.0
5680;0.0;HC;23-02-18;11:30;11;samedi;2023;0.0
5681;0.0;HC;23-02-18;11:40;11;samedi;2023;0.0
5682;0.0;HC;23-02-18;11:50;11;samedi;2023;0.0
5683;0.0;HC;23-02-18;12:00;12;samedi;2023;0.0
5684;0.0;HC;23-02-18;12:10;12;samedi;2023;0.0
5685;0.0;HC;23-02-18;12:20;12;samedi;2023;0.0
5686;0.0;HC;23-02-18;12:30;12;samedi;2023;0.0
5687;0.0;HC;23-02-18;12:40;12;samedi;2023;0.0
5688;0.0;HC;23-02-18;12:50;12;samedi;2023;0.0
5689;0.0;HC;23-02-18;13:00;13;samedi;2023;0.0
5690;0.0;HC;23-02-18;13:10;13;samedi;2023;0.0
5691;0.0;HC;23-02-18;13:20;13;samedi;2023;0.0
5692;0.0;HC;23-02-18;13:30;13;samedi;2023;0.0
5693;0.0;HC;23-02-18;13:40;13;samedi;2023;0.0
5694;0.0;HC;23-02-18;13:50;13;samedi;2023;0.0
5695;0.0;HC;23-02-18;14:00;14;samedi;2023;0.0
5696;0.0;HC;23-02-18;14:10;14;samedi;2023;0.0
5697;0.0;HC;23-02-18;14:20;14;samedi;2023;0.0
5698;0.0;HC;23-02-18;14:30;14;samedi;2023;0.0
5699;0.0;HC;23-02-18;14:40;14;samedi;2023;0.0
5700;0.0;HC;23-02-18;14:50;14;samedi;2023;0.0
5701;0.0;HC;23-02-18;15:00;15;samedi;2023;0.0
5702;0.0;HC;23-02-18;15:10;15;samedi;2023;0.0
5703;0.0;HC;23-02-18;15:20;15;samedi;2023;0.0
5704;0.0;HC;23-02-18;15:30;15;samedi;2023;0.0
5705;0.0;HC;23-02-18;15:40;15;samedi;2023;0.0
5706;0.0;HC;23-02-18;15:50;15;samedi;2023;0.0
5707;0.0;HC;23-02-18;16:00;16;samedi;2023;0.0
5708;0.0;HC;23-02-18;16:10;16;samedi;2023;0.0
5709;0.0;HC;23-02-18;16:20;16;samedi;2023;0.0
5710;0.0;HC;23-02-18;16:30;16;samedi;2023;0.0
5711;0.0;HC;23-02-18;16:40;16;samedi;2023;0.0
5712;0.0;HC;23-02-18;16:50;16;samedi;2023;0.0
5713;0.0;HC;23-02-18;17:00;17;samedi;2023;0.0
5714;0.0;HC;23-02-18;17:10;17;samedi;2023;0.0
5715;0.0;HC;23-02-18;17:20;17;samedi;2023;0.0
5716;0.0;HC;23-02-18;17:30;17;samedi;2023;0.0
5717;0.0;HC;23-02-18;17:40;17;samedi;2023;0.0
5718;0.0;HC;23-02-18;17:50;17;samedi;2023;0.0
5719;0.0;HC;23-02-18;18:00;18;samedi;2023;0.0
5720;0.0;HC;23-02-18;18:10;18;samedi;2023;0.0
5721;0.0;HC;23-02-18;18:20;18;samedi;2023;0.0
5722;0.0;HC;23-02-18;18:30;18;samedi;2023;0.0
5723;0.0;HC;23-02-18;18:40;18;samedi;2023;0.0
5724;0.0;HC;23-02-18;18:50;18;samedi;2023;0.0
5725;0.0;HC;23-02-18;19:00;19;samedi;2023;0.0
5726;0.0;HC;23-02-18;19:10;19;samedi;2023;0.0
5727;0.0;HC;23-02-18;19:20;19;samedi;2023;0.0
5728;0.0;HC;23-02-18;19:30;19;samedi;2023;0.0
5729;0.0;HC;23-02-18;19:40;19;samedi;2023;0.0
5730;0.0;HC;23-02-18;19:50;19;samedi;2023;0.0
5731;0.0;HC;23-02-18;20:00;20;samedi;2023;0.0
5732;0.0;HC;23-02-18;20:10;20;samedi;2023;0.0
5733;0.0;HC;23-02-18;20:20;20;samedi;2023;0.0
5734;0.0;HC;23-02-18;20:30;20;samedi;2023;0.0
5735;0.0;HC;23-02-18;20:40;20;samedi;2023;0.0
5736;0.0;HC;23-02-18;20:50;20;samedi;2023;0.0
5737;0.0;HC;23-02-18;21:00;21;samedi;2023;0.0
5738;0.0;HC;23-02-18;21:10;21;samedi;2023;0.0
5739;0.0;HC;23-02-18;21:20;21;samedi;2023;0.0
5740;0.0;HC;23-02-18;21:30;21;samedi;2023;0.0
5741;0.0;HC;23-02-18;21:40;21;samedi;2023;0.0
5742;0.0;HC;23-02-18;21:50;21;samedi;2023;0.0
5743;0.0;HC;23-02-18;22:00;22;samedi;2023;0.0
5744;0.0;HC;23-02-18;22:10;22;samedi;2023;0.0
5745;0.0;HC;23-02-18;22:20;22;samedi;2023;0.0
5746;0.0;HC;23-02-18;22:30;22;samedi;2023;0.0
5747;0.0;HC;23-02-18;22:40;22;samedi;2023;0.0
5748;0.0;HC;23-02-18;22:50;22;samedi;2023;0.0
5749;0.0;HC;23-02-18;23:00;23;samedi;2023;0.0
5750;0.0;HC;23-02-18;23:10;23;samedi;2023;0.0
5751;0.0;HC;23-02-18;23:20;23;samedi;2023;0.0
5752;0.0;HC;23-02-18;23:30;23;samedi;2023;0.0
5753;0.0;HC;23-02-18;23:40;23;samedi;2023;0.0
5754;0.0;HC;23-02-18;23:50;23;samedi;2023;0.0
5755;0.0;HC;23-02-19;00:00;0;dimanche;2023;0.0
5756;0.0;HC;23-02-19;00:10;0;dimanche;2023;0.0
5757;0.0;HC;23-02-19;00:20;0;dimanche;2023;0.0
5758;0.0;HC;23-02-19;00:30;0;dimanche;2023;0.0
5759;0.0;HC;23-02-19;00:40;0;dimanche;2023;0.0
5760;0.0;HC;23-02-19;00:50;0;dimanche;2023;0.0
5761;0.0;HC;23-02-19;01:00;1;dimanche;2023;0.0
5762;0.0;HC;23-02-19;01:10;1;dimanche;2023;0.0
5763;0.0;HC;23-02-19;01:20;1;dimanche;2023;0.0
5764;0.0;HC;23-02-19;01:30;1;dimanche;2023;0.0
5765;0.0;HC;23-02-19;01:40;1;dimanche;2023;0.0
5766;0.0;HC;23-02-19;01:50;1;dimanche;2023;0.0
5767;0.0;HC;23-02-19;02:00;2;dimanche;2023;0.0
5768;0.0;HC;23-02-19;02:10;2;dimanche;2023;0.0
5769;0.0;HC;23-02-19;02:20;2;dimanche;2023;0.0
5770;0.0;HC;23-02-19;02:30;2;dimanche;2023;0.0
5771;0.0;HC;23-02-19;02:40;2;dimanche;2023;0.0
5772;0.0;HC;23-02-19;02:50;2;dimanche;2023;0.0
5773;0.0;HC;23-02-19;03:00;3;dimanche;2023;0.0
5774;0.0;HC;23-02-19;03:10;3;dimanche;2023;0.0
5775;0.0;HC;23-02-19;03:20;3;dimanche;2023;0.0
5776;0.0;HC;23-02-19;03:30;3;dimanche;2023;0.0
5777;0.0;HC;23-02-19;03:40;3;dimanche;2023;0.0
5778;0.0;HC;23-02-19;03:50;3;dimanche;2023;0.0
5779;0.0;HC;23-02-19;04:00;4;dimanche;2023;0.0
5780;0.0;HC;23-02-19;04:10;4;dimanche;2023;0.0
5781;0.0;HC;23-02-19;04:20;4;dimanche;2023;0.0
5782;0.0;HC;23-02-19;04:30;4;dimanche;2023;0.0
5783;0.0;HC;23-02-19;04:40;4;dimanche;2023;0.0
5784;0.0;HC;23-02-19;04:50;4;dimanche;2023;0.0
5785;0.0;HC;23-02-19;05:00;5;dimanche;2023;0.0
5786;0.0;HC;23-02-19;05:10;5;dimanche;2023;0.0
5787;0.0;HC;23-02-19;05:20;5;dimanche;2023;0.0
5788;0.0;HC;23-02-19;05:30;5;dimanche;2023;0.0
5789;0.0;HC;23-02-19;05:40;5;dimanche;2023;0.0
5790;0.0;HC;23-02-19;05:50;5;dimanche;2023;0.0
5791;0.0;HC;23-02-19;06:00;6;dimanche;2023;0.0
5792;0.0;HC;23-02-19;06:10;6;dimanche;2023;0.0
5793;0.0;HC;23-02-19;06:20;6;dimanche;2023;0.0
5794;0.0;HC;23-02-19;06:30;6;dimanche;2023;0.0
5795;0.0;HC;23-02-19;06:40;6;dimanche;2023;0.0
5796;0.0;HC;23-02-19;06:50;6;dimanche;2023;0.0
5797;0.0;HC;23-02-19;07:00;7;dimanche;2023;0.0
5798;0.0;HC;23-02-19;07:10;7;dimanche;2023;0.0
5799;0.0;HC;23-02-19;07:20;7;dimanche;2023;0.0
5800;0.0;HC;23-02-19;07:30;7;dimanche;2023;0.0
5801;0.0;HC;23-02-19;07:40;7;dimanche;2023;0.0
5802;0.0;HC;23-02-19;07:50;7;dimanche;2023;0.0
5803;0.0;HC;23-02-19;08:00;8;dimanche;2023;0.0
5804;0.0;HC;23-02-19;08:10;8;dimanche;2023;0.0
5805;0.0;HC;23-02-19;08:20;8;dimanche;2023;0.0
5806;0.0;HC;23-02-19;08:30;8;dimanche;2023;0.0
5807;0.0;HC;23-02-19;08:40;8;dimanche;2023;0.0
5808;0.0;HC;23-02-19;08:50;8;dimanche;2023;0.0
5809;0.0;HC;23-02-19;09:00;9;dimanche;2023;0.0
5810;0.0;HC;23-02-19;09:10;9;dimanche;2023;0.0
5811;0.0;HC;23-02-19;09:20;9;dimanche;2023;0.0
5812;0.0;HC;23-02-19;09:30;9;dimanche;2023;0.0
5813;0.0;HC;23-02-19;09:40;9;dimanche;2023;0.0
5814;0.0;HC;23-02-19;09:50;9;dimanche;2023;0.0
5815;0.0;HC;23-02-19;10:00;10;dimanche;2023;0.0
5816;0.0;HC;23-02-19;10:10;10;dimanche;2023;0.0
5817;0.0;HC;23-02-19;10:20;10;dimanche;2023;0.0
5818;0.0;HC;23-02-19;10:30;10;dimanche;2023;0.0
5819;0.0;HC;23-02-19;10:40;10;dimanche;2023;0.0
5820;0.0;HC;23-02-19;10:50;10;dimanche;2023;0.0
5821;0.0;HC;23-02-19;11:00;11;dimanche;2023;0.0
5822;0.0;HC;23-02-19;11:10;11;dimanche;2023;0.0
5823;0.0;HC;23-02-19;11:20;11;dimanche;2023;0.0
5824;0.0;HC;23-02-19;11:30;11;dimanche;2023;0.0
5825;0.0;HC;23-02-19;11:40;11;dimanche;2023;0.0
5826;0.0;HC;23-02-19;11:50;11;dimanche;2023;0.0
5827;0.0;HC;23-02-19;12:00;12;dimanche;2023;0.0
5828;0.0;HC;23-02-19;12:10;12;dimanche;2023;0.0
5829;0.0;HC;23-02-19;12:20;12;dimanche;2023;0.0
5830;0.0;HC;23-02-19;12:30;12;dimanche;2023;0.0
5831;0.0;HC;23-02-19;12:40;12;dimanche;2023;0.0
5832;0.0;HC;23-02-19;12:50;12;dimanche;2023;0.0
5833;0.0;HC;23-02-19;13:00;13;dimanche;2023;0.0
5834;0.0;HC;23-02-19;13:10;13;dimanche;2023;0.0
5835;0.0;HC;23-02-19;13:20;13;dimanche;2023;0.0
5836;0.0;HC;23-02-19;13:30;13;dimanche;2023;0.0
5837;0.0;HC;23-02-19;13:40;13;dimanche;2023;0.0
5838;0.0;HC;23-02-19;13:50;13;dimanche;2023;0.0
5839;0.0;HC;23-02-19;14:00;14;dimanche;2023;0.0
